Date,Close,High,Low,Open,Volume,Returns
2/16/2024,2803.691406,2858.450439,2760.331055,2825.480713,17057114638,-0.007324619
2/17/2024,2786.672607,2805.128662,2724.386963,2803.73584,17932379943,-0.00607014
2/18/2024,2878.998047,2892.843506,2767.913086,2786.709717,23355830478,0.033131068
2/19/2024,2943.574707,2983.370605,2860.263672,2881.296875,15163110589,0.022430255
2/20/2024,3013.503662,3031.524414,2879.90332,2944.106445,20341598470,0.023756474
2/21/2024,2970.355469,3017.19043,2875.418457,3015.65332,18897136867,-0.014318281
2/22/2024,2971.007324,3030.666016,2907.109375,2969.599854,18058908246,0.000219454
2/23/2024,2921.658203,2991.32959,2906.58374,2970.139648,12822717059,-0.016610232
2/24/2024,2992.385986,3003.195068,2907.700684,2921.962891,10701688842,0.024208096
2/25/2024,3112.697266,3117.428955,2984.393066,2992.366699,14620450464,0.040205802
2/26/2024,3178.993652,3197.375,3037.95459,3112.529053,17504464351,0.021298694
2/27/2024,3244.519287,3287.958008,3167.830566,3178.405029,21090315368,0.020612068
2/28/2024,3385.703857,3485.450928,3201.575928,3243.893311,32885894265,0.043514788
2/29/2024,3341.919678,3518.969238,3303.905273,3386.802734,28469171094,-0.012932076
3/1/2024,3435.053955,3452.626221,3341.851074,3341.96582,16880101987,0.027868497
3/2/2024,3422.049805,3459.747314,3398.898926,3436.15918,12024340617,-0.003785719
3/3/2024,3490.993652,3491.168457,3372.214111,3422.875244,13643324467,0.020146945
3/4/2024,3630.433838,3641.459229,3446.017578,3489.340088,26772963830,0.039942836
3/5/2024,3554.9646,3828.159668,3224.119385,3631.928955,47706899137,-0.020787939
3/6/2024,3819.226318,3901.434326,3502.80249,3554.067871,34938642613,0.074335964
3/7/2024,3874.347656,3939.593994,3738.685303,3818.311035,22457177587,0.014432593
3/8/2024,3892.061035,3998.826416,3828.363281,3874.830811,26135487051,0.004571964
3/9/2024,3915.418945,3950.396484,3880.658936,3892.119141,11926623780,0.006001424
3/10/2024,3881.193115,3968.723633,3800.564453,3915.590576,15783924355,-0.008741294
3/11/2024,4066.445068,4087.050049,3745.125244,3881.237793,28806262507,0.047730671
3/12/2024,3980.273193,4092.28418,3831.889893,4066.69043,26917010932,-0.02119096
3/13/2024,4006.457031,4083.007324,3936.627197,3980.265137,22028114691,0.006578402
3/14/2024,3883.140381,4011.102783,3721.788574,4005.745117,25434810823,-0.030779477
3/15/2024,3735.220215,3928.775635,3571.774658,3882.856934,33505075433,-0.038092923
3/16/2024,3522.860107,3780.894531,3468.079346,3736.10498,20199855932,-0.056853437
3/17/2024,3642.413086,3676.263428,3414.172363,3523.029785,19938757095,0.03393634
3/18/2024,3517.985107,3642.49707,3456.091309,3642.298828,21162220224,-0.034160864
3/19/2024,3157.618164,3546.582275,3149.286865,3518.347656,34166976701,-0.102435608
3/20/2024,3513.393066,3534.826416,3059.654785,3158.396729,36605316331,0.11267192
3/21/2024,3492.991211,3586.905029,3412.222656,3514.017578,22213647922,-0.005806881
3/22/2024,3333.687988,3541.898193,3254.969238,3492.897949,20574952329,-0.045606534
3/23/2024,3336.593994,3433.758057,3273.115479,3335.592529,13242137554,0.000871709
3/24/2024,3454.636475,3470.344482,3301.277344,3336.666016,12156660941,0.035378137
3/25/2024,3590.883789,3657.118896,3421.790527,3454.885742,18603921705,0.039438973
3/26/2024,3587.504883,3678.789795,3545.428711,3591.085205,18505553577,-0.000940968
3/27/2024,3500.115234,3664.383057,3460.393555,3587.313721,18753082145,-0.024359451
3/28/2024,3561.293945,3609.705322,3465.332275,3500.216064,16419674157,0.017479056
3/29/2024,3511.806152,3583.701416,3475.725586,3561.011719,12712701619,-0.013896015
3/30/2024,3507.944336,3566.084473,3489.9021,3511.827637,9389066783,-0.001099667
3/31/2024,3647.856445,3655.218994,3507.242676,3507.95166,10499881424,0.039884358
4/1/2024,3505.030029,3648.12915,3418.695313,3647.81958,16002098681,-0.039153519
4/2/2024,3277.234619,3506.962891,3215.985107,3504.818359,22076539151,-0.064991001
4/3/2024,3311.441895,3368.111572,3205.64917,3277.324219,16010734587,0.010437848
4/4/2024,3330.040527,3443.20752,3253.319336,3311.495361,14476330517,0.005616476
4/5/2024,3318.885254,3345.666504,3214.244141,3330.005859,15214447092,-0.003349891
4/6/2024,3354.183838,3397.592529,3308.983398,3318.864746,8956926798,0.010635675
4/7/2024,3453.494629,3458.508301,3346.114746,3354.213867,9931108526,0.029608035
4/8/2024,3695.292725,3727.616455,3409.511719,3453.498779,19055143129,0.070015483
4/9/2024,3505.16333,3724.922363,3455.107666,3695.341797,18279773833,-0.051451782
4/10/2024,3543.737061,3561.516357,3415.18042,3505.156006,16872482726,0.011004831
4/11/2024,3505.247803,3616.194336,3477.171143,3543.452148,14076734489,-0.010861206
4/12/2024,3243.034912,3552.589111,3103.430176,3505.329834,22104869556,-0.074805807
4/13/2024,3004.900391,3299.663818,2862.393555,3242.940918,29930408174,-0.073429528
4/14/2024,3156.941895,3174.666504,2914.422852,3005.547607,25486284994,0.050597852
4/15/2024,3101.600342,3277.561523,3026.538818,3156.830078,21925843181,-0.017530114
4/16/2024,3084.920166,3127.160889,2997.754639,3101.140625,19441391169,-0.005377926
4/17/2024,2984.727539,3123.669678,2918.553711,3084.923584,17711869375,-0.032478191
4/18/2024,3066.027588,3094.842041,2956.127441,2984.705322,15183777035,0.027238684
4/19/2024,3059.278564,3127.11499,2868.795898,3065.953125,20399982867,-0.002201227
4/20/2024,3157.627197,3170.672852,3021.784912,3059.478027,9918642130,0.032147655
4/21/2024,3147.288574,3197.506348,3119.552002,3157.571045,9394387894,-0.003274175
4/22/2024,3201.6521,3236.65918,3131.367432,3147.663574,12063858733,0.01727313
4/23/2024,3219.911621,3264.419434,3154.589844,3201.588623,11054442653,0.005703156
4/24/2024,3139.805176,3292.921631,3105.982178,3219.957031,14000234760,-0.024878461
4/25/2024,3156.509521,3190.976318,3074.804688,3139.624268,13989030260,0.005320185
4/26/2024,3130.164795,3166.188721,3103.104004,3156.384033,10622333862,-0.008346158
4/27/2024,3252.168213,3279.451172,3071.340088,3129.727051,11820785577,0.038976676
4/28/2024,3262.774658,3351.176514,3249.14917,3252.245605,11379192678,0.003261346
4/29/2024,3215.428955,3285.46875,3116.199951,3262.34082,15032246816,-0.014510871
4/30/2024,3012.286865,3249.378418,2918.22876,3215.381104,18266894653,-0.063177291
5/1/2024,2969.784668,3020.17334,2815.92334,3011.015625,20005057445,-0.014109611
5/2/2024,2988.168457,3015.050293,2894.329834,2969.794434,13163903903,0.006190277
5/3/2024,3103.541992,3127.155273,2960.182129,2988.134521,12862183229,0.038610117
5/4/2024,3117.576416,3167.54126,3096.267578,3103.619629,8283229638,0.004522067
5/5/2024,3137.249023,3170.055176,3075.586182,3117.636963,8783447639,0.006310225
5/6/2024,3062.72876,3220.152344,3048.238525,3137.510254,13008587255,-0.023753379
5/7/2024,3006.577148,3129.081299,3003.013672,3062.750977,11743187337,-0.018333851
5/8/2024,2973.657227,3037.196045,2938.472656,3006.315674,11791662158,-0.010949302
5/9/2024,3036.020508,3057.958252,2951.223877,2973.97168,10861947179,0.020971913
5/10/2024,2909.79126,3052.729492,2881.000732,3036.231201,12278653601,-0.041577205
5/11/2024,2911.602051,2942.178711,2888.083252,2909.845459,6795916454,0.00062231
5/12/2024,2928.701904,2953.047363,2902.201904,2911.658203,5908941395,0.005873005
5/13/2024,2949.359619,2994.869141,2865.134521,2928.813965,13352264795,0.00705354
5/14/2024,2881.157959,2959.546631,2863.545898,2949.213135,12444516140,-0.023124227
5/15/2024,3037.056641,3041.602295,2864.735352,2881.224609,14666902956,0.054109731
5/16/2024,2945.131104,3041.807129,2925.087402,3036.01416,13035465176,-0.030267969
5/17/2024,3094.118652,3120.301758,2934.112549,2945.136963,14449438097,0.050587748
5/18/2024,3122.948975,3146.790527,3087.704346,3094.553467,9407051320,0.009317782
5/19/2024,3071.843018,3137.148438,3056.754395,3122.824707,8747800800,-0.016364647
5/20/2024,3663.855469,3690.805908,3050.297852,3071.858887,31228143948,0.192722235
5/21/2024,3789.312744,3837.372803,3628.096436,3663.01123,37643853967,0.034241873
5/22/2024,3737.217773,3810.948486,3655.075195,3789.372803,25155809461,-0.013747868
5/23/2024,3776.927246,3943.553955,3552.642578,3737.178467,45623656317,0.01062541
5/24/2024,3726.93457,3825.122559,3631.990234,3776.992432,22257061429,-0.013236335
5/25/2024,3749.236572,3776.006592,3710.52832,3726.975586,10000027764,0.005984007
5/26/2024,3825.897461,3879.470703,3732.022949,3749.179932,14650794791,0.020447066
5/27/2024,3892.006836,3973.556396,3821.93042,3826.127197,18949181813,0.017279442
5/28/2024,3840.256348,3924.895752,3771.213867,3892.096924,19846044324,-0.013296608
5/29/2024,3763.196533,3880.648438,3742.04126,3840.235107,17411416736,-0.02006632
5/30/2024,3746.849609,3823.643311,3702.263672,3763.357666,15065849797,-0.004343893
5/31/2024,3760.026611,3843.857666,3723.835205,3746.861572,15290700646,0.003516822
6/1/2024,3813.198975,3829.294678,3749.840088,3759.884277,8661024535,0.014141486
6/2/2024,3780.895996,3834.911865,3752.414551,3813.275635,11126903059,-0.008471359
6/3/2024,3766.38916,3848.603027,3758.919922,3780.854248,14082454300,-0.003836878
6/4/2024,3812.515869,3831.36499,3738.134277,3766.476318,13331489271,0.012246931
6/5/2024,3864.260986,3887.48584,3778.655762,3812.560791,15480034434,0.013572433
6/6/2024,3811.605957,3878.052246,3761.775391,3864.263428,13606583873,-0.013626158
6/7/2024,3678.62915,3838.452148,3615.280273,3811.666016,18220286186,-0.034887344
6/8/2024,3680.949951,3707.497314,3669.637939,3677.400391,9096091805,0.000630887
6/9/2024,3705.903809,3719.367676,3668.123535,3680.936035,7910768788,0.00677919
6/10/2024,3666.717529,3711.428711,3648.164551,3705.877197,10377300126,-0.010574014
6/11/2024,3498.330566,3669.890869,3434.749023,3666.358887,19184721538,-0.04592308
6/12/2024,3559.617676,3652.492188,3463.784912,3497.896973,17142905351,0.017518959
6/13/2024,3469.28125,3559.725342,3431.333496,3559.725342,14472382154,-0.025378126
6/14/2024,3480.271973,3528.602295,3366.223877,3467.969971,15793876596,0.003168011
6/15/2024,3565.549561,3589.887451,3473.452637,3479.785645,12733651076,0.024503139
6/16/2024,3620.563477,3648.093018,3541.534424,3566.761963,9878388158,0.015429295
6/17/2024,3511.378906,3634.2854,3468.148926,3622.383545,17838856988,-0.030156789
6/18/2024,3483.681396,3514.177246,3371.590332,3510.565186,21022514455,-0.00788793
6/19/2024,3559.347412,3583.320068,3466.480957,3482.35083,15275373778,0.021720131
6/20/2024,3511.086914,3623.886475,3485.459961,3559.347412,16115123753,-0.013558805
6/21/2024,3516.075684,3542.957275,3447.935547,3511.268311,15933353456,0.001420862
6/22/2024,3494.813477,3519.497559,3477.169922,3516.55127,7423703673,-0.006047141
6/23/2024,3418.611816,3519.324951,3408.583008,3494.953857,9418141333,-0.021804214
6/24/2024,3350.256348,3430.698975,3244.241455,3418.783203,23137744903,-0.019995095
6/25/2024,3395.029053,3422.213379,3335.556885,3350.555664,13235546063,0.013363964
6/26/2024,3369.477295,3421.509521,3328.390625,3394.373291,11694054195,-0.007526227
6/27/2024,3444.800537,3470.923096,3362.264648,3368.88623,11771834016,0.022354578
6/28/2024,3373.635986,3482.95752,3363.4375,3445.498779,12861158844,-0.02065854
6/29/2024,3372.967773,3401.730225,3369.552734,3373.689941,6584792001,-0.000198069
6/30/2024,3432.88916,3453.211426,3352.284424,3373.075684,8396416013,0.017765182
7/1/2024,3440.341553,3513.310791,3425.323242,3432.607422,12281551839,0.002170881
7/2/2024,3416.354736,3459.761475,3399.026123,3439.381348,9421757718,-0.006972219
7/3/2024,3292.916748,3426.332275,3254.52124,3416.254883,16121324440,-0.03613149
7/4/2024,3054.521973,3309.203613,3054.521973,3291.817871,20252514386,-0.072396235
7/5/2024,2981.598633,3106.152588,2826.014404,3057.833252,31131942647,-0.023873896
7/6/2024,3069.37793,3080.107422,2957.395752,2981.988037,11586293705,0.029440347
7/7/2024,2929.387207,3072.814453,2923.959229,3067.405029,10857947538,-0.045608826
7/8/2024,3018.731934,3090.664551,2826.481689,2929.861572,22627377457,0.03049946
7/9/2024,3064.032959,3105.800537,3005.522217,3018.803223,15269945822,0.015006641
7/10/2024,3102.21875,3148.407471,3026.608398,3066.137207,14578679176,0.012462591
7/11/2024,3100.330811,3208.938477,3057.219238,3101.335205,15230095766,-0.000608577
7/12/2024,3134.158691,3154.601563,3048.508057,3099.98999,12751638331,0.010911055
7/13/2024,3177.19873,3199.989502,3115.080322,3134.550537,8565105946,0.013732565
7/14/2024,3244.079102,3266.487549,3166.431152,3176.741455,10517709666,0.021050106
7/15/2024,3489.552734,3494.098389,3235.776123,3246.131592,18305490390,0.075668202
7/16/2024,3443.513428,3498.218994,3351.779785,3486.144043,20446664416,-0.013193469
7/17/2024,3388.752441,3516.104248,3379.099609,3446.736816,16739123962,-0.015902649
7/18/2024,3426.258545,3488.715576,3374.990479,3388.030029,15035622003,0.01106782
7/19/2024,3505.734863,3540.588379,3377.877686,3425.908691,17705629736,0.023196241
7/20/2024,3519.29541,3539.904297,3482.489014,3505.721436,10360198325,0.003868104
7/21/2024,3536.605469,3546.619141,3415.443848,3519.426514,13845913681,0.004918615
7/22/2024,3440.419922,3560.075439,3425.795654,3536.627197,18723199034,-0.027197138
7/23/2024,3481.99585,3539.531738,3395.420898,3440.768311,24468405650,0.01208455
7/24/2024,3336.339355,3487.653076,3304.039307,3482.151855,16040945448,-0.041831323
7/25/2024,3174.427246,3341.438477,3088.764404,3336.362305,25293745810,-0.048529868
7/26/2024,3275.951416,3285.760986,3172.7771,3174.051025,15993893521,0.031981886
7/27/2024,3247.60791,3327.426514,3195.356689,3275.891602,15198233287,-0.008651992
7/28/2024,3271.4646,3283.1521,3201.763184,3247.507324,8959236446,0.007345927
7/29/2024,3320.539307,3396.625732,3257.715576,3271.453369,18334852719,0.015000837
7/30/2024,3278.667725,3365.32251,3235.76001,3320.635254,14045773047,-0.012609874
7/31/2024,3231.295654,3347.636475,3216.071777,3278.686523,16135380637,-0.014448573
8/1/2024,3201.564453,3241.777344,3078.543945,3231.248779,20217639556,-0.009201015
8/2/2024,2986.013184,3214.5271,2965.733887,3201.599365,21400241741,-0.067326856
8/3/2024,2903.385742,3015.296143,2861.17749,2985.950928,17844091431,-0.027671492
8/4/2024,2686.398926,2931.47168,2639.56665,2903.088623,21139601426,-0.074735786
8/5/2024,2417.206299,2695.886719,2122.546143,2686.027588,67668132244,-0.100205753
8/6/2024,2458.723877,2553.581055,2416.5271,2417.269775,26041995921,0.017175852
8/7/2024,2336.589355,2551.560791,2312.168701,2458.989014,24264218606,-0.049673948
8/8/2024,2683.352783,2721.95459,2322.529541,2336.915039,23468291180,0.148405806
8/9/2024,2599.598633,2706.451172,2555.229492,2683.719971,17907141655,-0.031212501
8/10/2024,2610.022949,2642.925781,2580.661865,2599.582275,9361014219,0.004009971
8/11/2024,2553.252197,2718.797607,2544.174805,2609.969727,13595441987,-0.021751055
8/12/2024,2724.431885,2749.13501,2513.394043,2553.496582,21653090666,0.067043783
8/13/2024,2703.671875,2737.990479,2613.80127,2724.303467,16383053029,-0.007619941
8/14/2024,2662.914795,2775.281006,2636.705322,2703.586914,15825365408,-0.015074714
8/15/2024,2570.087646,2675.314453,2518.670654,2662.885498,16345801912,-0.034859226
8/16/2024,2593.186523,2629.383545,2553.071533,2570.085205,13275561555,0.008987583
8/17/2024,2614.546875,2626.672852,2588.785156,2593.166992,6676568717,0.008237106
8/18/2024,2613.357178,2684.031006,2596.735107,2614.109619,9207267415,-0.00045503
8/19/2024,2637.306396,2648.284424,2566.401123,2612.718506,11968963282,0.009164158
8/20/2024,2573.106934,2695.913818,2556.747559,2637.306396,13249483464,-0.024342815
8/21/2024,2631.395508,2662.953369,2538.657715,2573.108887,12766015263,0.022652993
8/22/2024,2622.951416,2644.82373,2587.110596,2630.864258,10723280428,-0.003208979
8/23/2024,2764.447021,2799.329834,2622.581055,2622.916016,16857181970,0.053945187
8/24/2024,2769.389648,2820.020508,2737.776611,2765.481445,11765811307,0.001787926
8/25/2024,2749.157715,2793.012939,2736.088867,2769.098145,9375535539,-0.007305557
8/26/2024,2681.340576,2763.00415,2668.886719,2749.247559,12282035835,-0.024668333
8/27/2024,2458.726563,2700.152832,2401.175049,2681.622803,18028996056,-0.083023401
8/28/2024,2528.415527,2553.820068,2422.293701,2458.904785,20359545410,0.02834352
8/29/2024,2528.792725,2595.977051,2507.502441,2528.362305,13946434277,0.000149183
8/30/2024,2525.822021,2539.915283,2432.834473,2528.732178,15526218255,-0.001174752
8/31/2024,2513.393799,2532.389893,2493.705566,2525.859131,6646876013,-0.004920467
9/1/2024,2427.902344,2515.467285,2401.88916,2513.424316,11800443265,-0.034014349
9/2/2024,2538.187256,2563.085938,2426.095947,2427.973389,12520444224,0.045423949
9/3/2024,2420.60376,2552.802734,2419.875244,2538.160645,11406800197,-0.046325777
9/4/2024,2448.977051,2488.916504,2313.265137,2420.192383,16709600747,0.011721576
9/5/2024,2367.737549,2465.385254,2348.863281,2448.986816,13632325040,-0.033172831
9/6/2024,2223.876465,2406.511963,2150.863281,2367.700928,25825618367,-0.060758881
9/7/2024,2274.107178,2310.194824,2222.10083,2223.929199,11124608320,0.022587007
9/8/2024,2297.292969,2332.359375,2243.911377,2274.437744,10718443487,0.010195558
9/9/2024,2358.482178,2379.786621,2274.115479,2297.89624,15887712451,0.026635353
9/10/2024,2389.581055,2398.503906,2323.071777,2358.497803,12795818970,0.013185971
9/11/2024,2339.841553,2389.718262,2279.053711,2389.60376,15355180967,-0.020815156
9/12/2024,2361.781738,2390.186768,2316.157715,2339.84082,12162634681,0.009376783
9/13/2024,2441.607178,2462.802979,2338.144043,2361.740967,13759640866,0.033798822
9/14/2024,2418.595703,2442.63208,2386.979736,2441.580811,8170291680,-0.009424724
9/15/2024,2320.897217,2430.383301,2286.628174,2418.266113,10155470375,-0.040394716
9/16/2024,2295.283691,2334.789795,2253.715088,2320.894531,16819033263,-0.011036045
9/17/2024,2341.707764,2392.14917,2263.792969,2295.284424,15356783863,0.020225854
9/18/2024,2369.729004,2369.729004,2278.664551,2341.73291,18159056422,0.011966156
9/19/2024,2464.752197,2492.20459,2369.374756,2369.374756,18437147349,0.040098759
9/20/2024,2561.072021,2571.992676,2439.37793,2464.782227,19112788620,0.039078908
9/21/2024,2615.857178,2621.622559,2530.837891,2560.879639,10797825021,0.021391494
9/22/2024,2582.862549,2632.039307,2528.522217,2615.848145,13180663011,-0.012613314
9/23/2024,2648.546387,2701.677734,2541.9104,2582.774902,19912841456,0.025430636
9/24/2024,2654.35498,2671.275879,2593.1521,2648.482178,16658812503,0.002193125
9/25/2024,2579.388672,2672.461914,2557.724365,2654.361572,14119729962,-0.028242759
9/26/2024,2632.199951,2665.992676,2559.954346,2579.217529,17336033595,0.020474339
9/27/2024,2695.900635,2728.067627,2616.950928,2632.241943,17023020294,0.024200549
9/28/2024,2677.539063,2704.928711,2652.250488,2695.815918,10252590559,-0.006810923
9/29/2024,2659.346924,2683.445801,2635.584961,2677.628662,11126215671,-0.00679435
9/30/2024,2603.062744,2662.489014,2576.976074,2659.292725,17826446789,-0.021164662
10/1/2024,2448.921143,2657.615479,2415.078613,2603.26416,25482371785,-0.059215477
10/2/2024,2365.231689,2498.121338,2354.539307,2448.877197,20148256472,-0.034174009
10/3/2024,2349.79126,2402.862549,2311.027832,2365.213623,18051447791,-0.006528083
10/4/2024,2414.793945,2440.242432,2339.87085,2349.73291,14879264082,0.027663174
10/5/2024,2415.631836,2427.517578,2390.844482,2414.847168,8152969183,0.000346982
10/6/2024,2439.957764,2456.630615,2407.099365,2415.531738,8458690205,0.010070213
10/7/2024,2421.796631,2520.40625,2405.134277,2439.944824,17414044416,-0.007443216
10/8/2024,2439.84082,2464.127441,2400.510742,2421.980957,14067361080,0.007450745
10/9/2024,2368.283447,2470.913086,2350.946533,2439.840088,14954047093,-0.029328706
10/10/2024,2383.85791,2417.288086,2329.784668,2368.273193,15327769940,0.006576266
10/11/2024,2436.513428,2470.395752,2380.504639,2383.940186,13489061564,0.022088362
10/12/2024,2476.523193,2488.237793,2434.202881,2436.515625,9372169184,0.016420909
10/13/2024,2467.677002,2484.129395,2436.969727,2476.520264,9189490605,-0.00357202
10/14/2024,2628.899902,2652.881836,2443.552979,2467.647461,21434687898,0.065333875
10/15/2024,2606.021973,2685.166748,2537.940918,2629.017578,22003780898,-0.008702473
10/16/2024,2611.102051,2644.854248,2589.606934,2606.019531,17012396419,0.001949361
10/17/2024,2604.273438,2646.874023,2577.305908,2611.192139,15150712321,-0.002615223
10/18/2024,2641.552246,2674.371826,2595.958984,2604.814453,17043738652,0.014314476
10/19/2024,2648.656982,2661.872803,2631.656982,2641.488281,8557834553,0.002689607
10/20/2024,2746.364014,2756.436768,2635.945801,2648.665771,14559296242,0.036889273
10/21/2024,2665.712158,2765.549561,2655.294434,2746.305664,17328615363,-0.029366776
10/22/2024,2620.19751,2669.790039,2605.618652,2665.656738,15541911074,-0.017074105
10/23/2024,2509.098877,2624.450439,2457.169922,2620.088623,17876984551,-0.042400862
10/24/2024,2534.498535,2559.151367,2506.7229,2523.606934,16128627601,0.01012302
10/25/2024,2435.934082,2563.734131,2381.450684,2534.454834,22560233078,-0.038889134
10/26/2024,2479.603271,2503.230469,2427.461426,2436.050049,13597102184,0.017927082
10/27/2024,2505.940674,2523.171387,2462.271973,2479.937012,9801434566,0.010621619
10/28/2024,2565.348145,2587.430176,2470.268311,2505.590576,18971841402,0.023706655
10/29/2024,2637.95752,2680.054443,2560.153809,2565.417969,22185845095,0.028303907
10/30/2024,2657.372559,2720.271484,2600.609619,2637.640137,22382690746,0.007359876
10/31/2024,2515.799316,2667.55957,2501.572266,2657.213135,19760409505,-0.053275647
11/1/2024,2511.885498,2583.7771,2467.819336,2515.870361,20215438328,-0.001555696
11/2/2024,2491.068604,2522.360596,2471.955566,2512.208252,9639457439,-0.008287358
11/3/2024,2456.425293,2495.436523,2411.398438,2491.094482,15667779706,-0.013907008
11/4/2024,2397.026367,2488.350342,2359.578125,2456.095215,17110200696,-0.024181043
11/5/2024,2422.650635,2478.618896,2380.601318,2397.036377,17894057485,0.010690023
11/6/2024,2724.169189,2743.964111,2421.812988,2422.539307,41887574364,0.124458125
11/7/2024,2895.585449,2918.744385,2701.59082,2724.005859,35352318438,0.062924234
11/8/2024,2962.296631,2983.744873,2889.484375,2895.5979,32303261101,0.023038927
11/9/2024,3131.144531,3156.366211,2957.182373,2962.791016,29210133088,0.056998985
11/10/2024,3191.331299,3249.914063,3073.248779,3130.729248,47418730187,0.01922197
11/11/2024,3374.812988,3389.529297,3109.769531,3191.656982,55417771668,0.057493777
11/12/2024,3246.257324,3444.154053,3211.198486,3375.154785,56686078066,-0.038092678
11/13/2024,3192.595947,3337.877197,3121.666016,3244.543213,52010205682,-0.016530229
11/14/2024,3058.94873,3240.270752,3032.971924,3192.520508,35743352141,-0.041861613
11/15/2024,3103.040527,3130.703857,3016.144043,3059.526123,32701369872,0.014414036
11/16/2024,3133.273926,3218.0896,3073.286377,3089.73999,26650658846,0.009743153
11/17/2024,3075.661621,3160.152588,3039.246826,3133.306641,28348163224,-0.018387254
11/18/2024,3207.856445,3225.130615,3052.491211,3075.7229,35445557613,0.042980939
11/19/2024,3111.384033,3222.004395,3070.362793,3208.250488,29823634432,-0.030073793
11/20/2024,3072.187988,3159.949463,3032.603271,3111.116943,29785491216,-0.012597624
11/21/2024,3361.053955,3388.542969,3035.84668,3072.055176,51619069348,0.094026136
11/22/2024,3331.60083,3428.460449,3262.808838,3360.654297,36775716442,-0.008763062
11/23/2024,3396.223389,3499.37085,3317.654785,3331.645508,38835184688,0.019396849
11/24/2024,3363.659912,3451.802246,3288.430908,3396.999512,27901454185,-0.009588143
11/25/2024,3413.543945,3545.278809,3304.093994,3364.601563,51544793988,0.014830284
11/26/2024,3326.517334,3461.292969,3255.542969,3412.950928,39902959158,-0.025494504
11/27/2024,3657.249268,3687.009033,3303.567871,3326.029053,43383987191,0.09942288
11/28/2024,3579.811523,3664.878174,3531.870605,3656.609619,32362724276,-0.021173767
11/29/2024,3593.494385,3647.264404,3538.446777,3579.910645,27622629486,0.00382223
11/30/2024,3705.705322,3739.934814,3572.25415,3593.598145,30670867436,0.031226134
12/1/2024,3711.165039,3747.455322,3663.234131,3706.619873,28018113530,0.001473327
12/2/2024,3644.198486,3761.343018,3557.252197,3710.495361,47284967570,-0.018044617
12/3/2024,3620.71167,3670.219727,3504.226318,3643.742188,36839829742,-0.006444988
12/4/2024,3841.331055,3895.174316,3617.744629,3620.037598,56799745752,0.060932602
12/5/2024,3811.008301,3956.541504,3683.420898,3840.844482,60568296606,-0.007893814
12/6/2024,4005.810547,4093.172119,3782.681396,3792.208496,52853668566,0.051115671
12/7/2024,4002.692627,4029.452881,3974.17627,4006.028809,22574636761,-0.000778349
12/8/2024,4005.70459,4018,3927.854004,4007.690674,20943378971,0.000752484
12/9/2024,3718.69043,4008.777832,3525.23291,4006.101807,57029832059,-0.071651355
12/10/2024,3631.83374,3780.753418,3520.365234,3719.000488,58416417599,-0.023356795
12/11/2024,3832.822021,3850.765381,3567.566406,3631.276123,35968053196,0.055340716
12/12/2024,3883.101563,3987.005859,3800.09082,3833.172119,42971675764,0.013118152
12/13/2024,3911.205322,3967.395264,3855.023682,3883.030029,34895127659,0.007237452
12/14/2024,3868.405273,3943.278076,3826.761963,3910.8479,28756190559,-0.010942931
12/15/2024,3951.941162,3971.498047,3832.09668,3868.441162,25069616984,0.021594399
12/16/2024,3987.480957,4106.955566,3882.705322,3951.652832,46536359669,0.008992997
12/17/2024,3886.766113,4040.337891,3849.286621,3987.333984,35418700472,-0.025257762
12/18/2024,3618.79126,3902.715576,3617.840576,3886.886963,48946681636,-0.068945454
12/19/2024,3417.927979,3717.662354,3330.872559,3619.582031,58879190250,-0.055505628
12/20/2024,3472.553467,3496.327393,3098.203613,3417.930176,66383827229,0.015982048
12/21/2024,3337.222412,3552.921631,3293.505615,3472.589111,31579389836,-0.038971626
12/22/2024,3277.535156,3398.657471,3219.294922,3336.998779,24780768375,-0.01788531
12/23/2024,3415.7854,3461.527832,3217.368652,3277.51416,34496081389,0.042181163
12/24/2024,3492.049805,3535.857666,3355.609131,3415.738037,23083678195,0.022327048
12/25/2024,3493.235352,3542.83374,3440.097168,3491.95752,17651873225,0.000339499
12/26/2024,3331.22583,3512.604492,3302.306396,3493.304199,22247726776,-0.046378072
12/27/2024,3328.916992,3436.710693,3302.575684,3331.053711,24091627403,-0.00069309
12/28/2024,3397.902344,3419.920166,3318.033936,3328.774658,14305648523,0.020723062
12/29/2024,3349.513428,3406.648438,3321.664795,3397.862549,13440907792,-0.01424082
12/30/2024,3356.392578,3428.527344,3298.804443,3349.585938,26981583962,0.002053776
12/31/2024,3332.531738,3444.396729,3311.412598,3356.394775,20845452085,-0.007109073
